[2023-11-22T08:01:58.314+0000] {taskinstance.py:1159} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: ETL_Commodity.Import_Commodity_To_SQL scheduled__2023-11-22T00:00:00+00:00 [queued]>
[2023-11-22T08:01:58.377+0000] {taskinstance.py:1159} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: ETL_Commodity.Import_Commodity_To_SQL scheduled__2023-11-22T00:00:00+00:00 [queued]>
[2023-11-22T08:01:58.378+0000] {taskinstance.py:1361} INFO - Starting attempt 1 of 2
[2023-11-22T08:01:58.505+0000] {taskinstance.py:1382} INFO - Executing <Task(PythonOperator): Import_Commodity_To_SQL> on 2023-11-22 00:00:00+00:00
[2023-11-22T08:01:58.523+0000] {standard_task_runner.py:57} INFO - Started process 2035 to run task
[2023-11-22T08:01:58.527+0000] {standard_task_runner.py:84} INFO - Running: ['airflow', 'tasks', 'run', 'ETL_Commodity', 'Import_Commodity_To_SQL', 'scheduled__2023-11-22T00:00:00+00:00', '--job-id', '22', '--raw', '--subdir', 'DAGS_FOLDER/ETL_Commodity.py', '--cfg-path', '/tmp/tmpaflin4ps']
[2023-11-22T08:02:06.478+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Thép', lastUpdated = N'2022-12-27 00:00:00', price = N'3965.0', id = N'steel20221227', unit = N'CNY/T', change1D = N'28.0 (0.71%)', change5D = N'83.0 (2.09%)', change1M = N'189.0 (4.77%)', change3M = N'', change6M = N'', change1Y = N'', changeMTD = N'204.0 (5.15%)', changeYTD = N'289.0 (7.29%)' WHERE id = 'steel20221227'
[2023-11-22T08:02:06.484+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Thép', lastUpdated = N'2022-12-28 00:00:00', price = N'4001.0', id = N'steel20221228', unit = N'CNY/T', change1D = N'36.0 (0.9%)', change5D = N'83.0 (2.07%)', change1M = N'256.0 (6.4%)', change3M = N'', change6M = N'', change1Y = N'', changeMTD = N'240.0 (6.0%)', changeYTD = N'325.0 (8.12%)' WHERE id = 'steel20221228'
[2023-11-22T08:02:06.489+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Thép', lastUpdated = N'2022-12-29 00:00:00', price = N'3966.0', id = N'steel20221229', unit = N'CNY/T', change1D = N'-35.0 (-0.88%)', change5D = N'34.0 (0.86%)', change1M = N'205.0 (5.17%)', change3M = N'', change6M = N'', change1Y = N'', changeMTD = N'205.0 (5.17%)', changeYTD = N'290.0 (7.31%)' WHERE id = 'steel20221229'
[2023-11-22T08:02:06.495+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Thép', lastUpdated = N'2022-12-30 00:00:00', price = N'4019.0', id = N'steel20221230', unit = N'CNY/T', change1D = N'53.0 (1.32%)', change5D = N'107.0 (2.66%)', change1M = N'252.0 (6.27%)', change3M = N'', change6M = N'', change1Y = N'', changeMTD = N'258.0 (6.42%)', changeYTD = N'343.0 (8.53%)' WHERE id = 'steel20221230'
[2023-11-22T08:02:06.500+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Thép', lastUpdated = N'2023-01-03 00:00:00', price = N'4003.0', id = N'steel20230103', unit = N'CNY/T', change1D = N'-16.0 (-0.4%)', change5D = N'66.0 (1.65%)', change1M = N'215.0 (5.37%)', change3M = N'', change6M = N'', change1Y = N'', changeMTD = N'0.0 (0.0%)', changeYTD = N'0.0 (0.0%)' WHERE id = 'steel20230103'
[2023-11-22T08:02:06.506+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Thép', lastUpdated = N'2023-01-04 00:00:00', price = N'3993.0', id = N'steel20230104', unit = N'CNY/T', change1D = N'-10.0 (-0.25%)', change5D = N'28.0 (0.7%)', change1M = N'216.0 (5.41%)', change3M = N'', change6M = N'', change1Y = N'', changeMTD = N'-10.0 (-0.25%)', changeYTD = N'-10.0 (-0.25%)' WHERE id = 'steel20230104'
[2023-11-22T08:02:06.511+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Thép', lastUpdated = N'2023-01-05 00:00:00', price = N'3942.0', id = N'steel20230105', unit = N'CNY/T', change1D = N'-51.0 (-1.29%)', change5D = N'-59.0 (-1.5%)', change1M = N'150.0 (3.81%)', change3M = N'', change6M = N'', change1Y = N'', changeMTD = N'-61.0 (-1.55%)', changeYTD = N'-61.0 (-1.55%)' WHERE id = 'steel20230105'
[2023-11-22T08:02:06.516+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Thép', lastUpdated = N'2023-01-06 00:00:00', price = N'3997.0', id = N'steel20230106', unit = N'CNY/T', change1D = N'55.0 (1.38%)', change5D = N'31.0 (0.78%)', change1M = N'183.0 (4.58%)', change3M = N'', change6M = N'', change1Y = N'', changeMTD = N'-6.0 (-0.15%)', changeYTD = N'-6.0 (-0.15%)' WHERE id = 'steel20230106'
[2023-11-22T08:02:06.524+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Thép', lastUpdated = N'2023-01-09 00:00:00', price = N'4039.0', id = N'steel20230109', unit = N'CNY/T', change1D = N'42.0 (1.04%)', change5D = N'20.0 (0.5%)', change1M = N'139.0 (3.44%)', change3M = N'', change6M = N'', change1Y = N'', changeMTD = N'36.0 (0.89%)', changeYTD = N'36.0 (0.89%)' WHERE id = 'steel20230109'
[2023-11-22T08:02:06.530+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Thép', lastUpdated = N'2023-01-10 00:00:00', price = N'4037.0', id = N'steel20230110', unit = N'CNY/T', change1D = N'-2.0 (-0.05%)', change5D = N'34.0 (0.84%)', change1M = N'104.0 (2.58%)', change3M = N'', change6M = N'', change1Y = N'', changeMTD = N'34.0 (0.84%)', changeYTD = N'34.0 (0.84%)' WHERE id = 'steel20230110'
[2023-11-22T08:02:06.535+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Thép', lastUpdated = N'2023-01-11 00:00:00', price = N'4067.0', id = N'steel20230111', unit = N'CNY/T', change1D = N'30.0 (0.74%)', change5D = N'74.0 (1.82%)', change1M = N'157.0 (3.86%)', change3M = N'', change6M = N'', change1Y = N'', changeMTD = N'64.0 (1.57%)', changeYTD = N'64.0 (1.57%)' WHERE id = 'steel20230111'
[2023-11-22T08:02:06.541+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Thép', lastUpdated = N'2023-01-12 00:00:00', price = N'4057.0', id = N'steel20230112', unit = N'CNY/T', change1D = N'-10.0 (-0.25%)', change5D = N'115.0 (2.83%)', change1M = N'133.0 (3.28%)', change3M = N'', change6M = N'', change1Y = N'', changeMTD = N'54.0 (1.33%)', changeYTD = N'54.0 (1.33%)' WHERE id = 'steel20230112'
[2023-11-22T08:02:06.547+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Thép', lastUpdated = N'2023-01-13 00:00:00', price = N'4086.0', id = N'steel20230113', unit = N'CNY/T', change1D = N'29.0 (0.71%)', change5D = N'89.0 (2.18%)', change1M = N'97.0 (2.37%)', change3M = N'', change6M = N'', change1Y = N'', changeMTD = N'83.0 (2.03%)', changeYTD = N'83.0 (2.03%)' WHERE id = 'steel20230113'
[2023-11-22T08:02:06.555+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Thép', lastUpdated = N'2023-01-16 00:00:00', price = N'4045.0', id = N'steel20230116', unit = N'CNY/T', change1D = N'-41.0 (-1.01%)', change5D = N'6.0 (0.15%)', change1M = N'35.0 (0.87%)', change3M = N'', change6M = N'', change1Y = N'', changeMTD = N'42.0 (1.04%)', changeYTD = N'42.0 (1.04%)' WHERE id = 'steel20230116'
[2023-11-22T08:02:06.561+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Thép', lastUpdated = N'2023-01-17 00:00:00', price = N'4063.0', id = N'steel20230117', unit = N'CNY/T', change1D = N'18.0 (0.44%)', change5D = N'26.0 (0.64%)', change1M = N'153.0 (3.77%)', change3M = N'', change6M = N'', change1Y = N'', changeMTD = N'60.0 (1.48%)', changeYTD = N'60.0 (1.48%)' WHERE id = 'steel20230117'
[2023-11-22T08:02:06.566+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Thép', lastUpdated = N'2023-01-18 00:00:00', price = N'4108.0', id = N'steel20230118', unit = N'CNY/T', change1D = N'45.0 (1.1%)', change5D = N'41.0 (1.0%)', change1M = N'226.0 (5.5%)', change3M = N'', change6M = N'', change1Y = N'', changeMTD = N'105.0 (2.56%)', changeYTD = N'105.0 (2.56%)' WHERE id = 'steel20230118'
[2023-11-22T08:02:06.572+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Thép', lastUpdated = N'2023-01-19 00:00:00', price = N'4130.0', id = N'steel20230119', unit = N'CNY/T', change1D = N'22.0 (0.53%)', change5D = N'73.0 (1.77%)', change1M = N'212.0 (5.13%)', change3M = N'', change6M = N'', change1Y = N'', changeMTD = N'127.0 (3.08%)', changeYTD = N'127.0 (3.08%)' WHERE id = 'steel20230119'
[2023-11-22T08:02:06.577+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Thép', lastUpdated = N'2023-01-20 00:00:00', price = N'4125.0', id = N'steel20230120', unit = N'CNY/T', change1D = N'-5.0 (-0.12%)', change5D = N'39.0 (0.95%)', change1M = N'193.0 (4.68%)', change3M = N'', change6M = N'', change1Y = N'', changeMTD = N'122.0 (2.96%)', changeYTD = N'122.0 (2.96%)' WHERE id = 'steel20230120'
[2023-11-22T08:02:06.583+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Thép', lastUpdated = N'2023-01-30 00:00:00', price = N'4179.0', id = N'steel20230130', unit = N'CNY/T', change1D = N'54.0 (1.29%)', change5D = N'134.0 (3.21%)', change1M = N'267.0 (6.39%)', change3M = N'', change6M = N'', change1Y = N'', changeMTD = N'176.0 (4.21%)', changeYTD = N'176.0 (4.21%)' WHERE id = 'steel20230130'
[2023-11-22T08:02:06.589+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Thép', lastUpdated = N'2023-01-31 00:00:00', price = N'4127.0', id = N'steel20230131', unit = N'CNY/T', change1D = N'-52.0 (-1.26%)', change5D = N'64.0 (1.55%)', change1M = N'190.0 (4.6%)', change3M = N'', change6M = N'', change1Y = N'', changeMTD = N'124.0 (3.0%)', changeYTD = N'124.0 (3.0%)' WHERE id = 'steel20230131'
[2023-11-22T08:02:06.594+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Thép', lastUpdated = N'2023-02-01 00:00:00', price = N'4068.0', id = N'steel20230201', unit = N'CNY/T', change1D = N'-59.0 (-1.45%)', change5D = N'-40.0 (-0.98%)', change1M = N'103.0 (2.53%)', change3M = N'', change6M = N'', change1Y = N'', changeMTD = N'0.0 (0.0%)', changeYTD = N'65.0 (1.6%)' WHERE id = 'steel20230201'
[2023-11-22T08:02:06.600+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Thép', lastUpdated = N'2023-02-02 00:00:00', price = N'4035.0', id = N'steel20230202', unit = N'CNY/T', change1D = N'-33.0 (-0.82%)', change5D = N'-95.0 (-2.35%)', change1M = N'34.0 (0.84%)', change3M = N'', change6M = N'', change1Y = N'', changeMTD = N'-33.0 (-0.82%)', changeYTD = N'32.0 (0.79%)' WHERE id = 'steel20230202'
[2023-11-22T08:02:06.606+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Thép', lastUpdated = N'2023-02-03 00:00:00', price = N'3982.0', id = N'steel20230203', unit = N'CNY/T', change1D = N'-53.0 (-1.33%)', change5D = N'-143.0 (-3.59%)', change1M = N'16.0 (0.4%)', change3M = N'', change6M = N'', change1Y = N'', changeMTD = N'-86.0 (-2.16%)', changeYTD = N'-21.0 (-0.53%)' WHERE id = 'steel20230203'
[2023-11-22T08:02:06.612+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Thép', lastUpdated = N'2023-02-06 00:00:00', price = N'3985.0', id = N'steel20230206', unit = N'CNY/T', change1D = N'3.0 (0.08%)', change5D = N'-194.0 (-4.87%)', change1M = N'-34.0 (-0.85%)', change3M = N'', change6M = N'', change1Y = N'', changeMTD = N'-83.0 (-2.08%)', changeYTD = N'-18.0 (-0.45%)' WHERE id = 'steel20230206'
[2023-11-22T08:02:06.617+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Thép', lastUpdated = N'2023-02-07 00:00:00', price = N'3979.0', id = N'steel20230207', unit = N'CNY/T', change1D = N'-6.0 (-0.15%)', change5D = N'-148.0 (-3.72%)', change1M = N'-24.0 (-0.6%)', change3M = N'', change6M = N'', change1Y = N'', changeMTD = N'-89.0 (-2.24%)', changeYTD = N'-24.0 (-0.6%)' WHERE id = 'steel20230207'
[2023-11-22T08:02:06.623+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Thép', lastUpdated = N'2023-02-08 00:00:00', price = N'3984.0', id = N'steel20230208', unit = N'CNY/T', change1D = N'5.0 (0.13%)', change5D = N'-84.0 (-2.11%)', change1M = N'-9.0 (-0.23%)', change3M = N'', change6M = N'', change1Y = N'', changeMTD = N'-84.0 (-2.11%)', changeYTD = N'-19.0 (-0.48%)' WHERE id = 'steel20230208'
[2023-11-22T08:02:06.629+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Thép', lastUpdated = N'2023-02-09 00:00:00', price = N'4039.0', id = N'steel20230209', unit = N'CNY/T', change1D = N'55.0 (1.36%)', change5D = N'4.0 (0.1%)', change1M = N'97.0 (2.4%)', change3M = N'', change6M = N'', change1Y = N'', changeMTD = N'-29.0 (-0.72%)', changeYTD = N'36.0 (0.89%)' WHERE id = 'steel20230209'
[2023-11-22T08:02:06.635+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Thép', lastUpdated = N'2023-02-10 00:00:00', price = N'4021.0', id = N'steel20230210', unit = N'CNY/T', change1D = N'-18.0 (-0.45%)', change5D = N'39.0 (0.97%)', change1M = N'24.0 (0.6%)', change3M = N'', change6M = N'', change1Y = N'', changeMTD = N'-47.0 (-1.17%)', changeYTD = N'18.0 (0.45%)' WHERE id = 'steel20230210'
[2023-11-22T08:02:06.642+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Thép', lastUpdated = N'2023-02-13 00:00:00', price = N'4012.0', id = N'steel20230213', unit = N'CNY/T', change1D = N'-9.0 (-0.22%)', change5D = N'27.0 (0.67%)', change1M = N'-27.0 (-0.67%)', change3M = N'', change6M = N'', change1Y = N'', changeMTD = N'-56.0 (-1.4%)', changeYTD = N'9.0 (0.22%)' WHERE id = 'steel20230213'
[2023-11-22T08:02:06.648+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Thép', lastUpdated = N'2023-02-14 00:00:00', price = N'4006.0', id = N'steel20230214', unit = N'CNY/T', change1D = N'-6.0 (-0.15%)', change5D = N'27.0 (0.67%)', change1M = N'-31.0 (-0.77%)', change3M = N'', change6M = N'', change1Y = N'', changeMTD = N'-62.0 (-1.55%)', changeYTD = N'3.0 (0.07%)' WHERE id = 'steel20230214'
[2023-11-22T08:02:06.653+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Thép', lastUpdated = N'2023-02-15 00:00:00', price = N'4068.0', id = N'steel20230215', unit = N'CNY/T', change1D = N'62.0 (1.52%)', change5D = N'84.0 (2.06%)', change1M = N'1.0 (0.02%)', change3M = N'', change6M = N'', change1Y = N'', changeMTD = N'0.0 (0.0%)', changeYTD = N'65.0 (1.6%)' WHERE id = 'steel20230215'
[2023-11-22T08:02:06.661+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Thép', lastUpdated = N'2023-02-16 00:00:00', price = N'4082.0', id = N'steel20230216', unit = N'CNY/T', change1D = N'14.0 (0.34%)', change5D = N'43.0 (1.05%)', change1M = N'25.0 (0.61%)', change3M = N'', change6M = N'', change1Y = N'', changeMTD = N'14.0 (0.34%)', changeYTD = N'79.0 (1.94%)' WHERE id = 'steel20230216'
[2023-11-22T08:02:06.667+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Thép', lastUpdated = N'2023-02-17 00:00:00', price = N'4155.0', id = N'steel20230217', unit = N'CNY/T', change1D = N'73.0 (1.76%)', change5D = N'134.0 (3.23%)', change1M = N'69.0 (1.66%)', change3M = N'', change6M = N'', change1Y = N'', changeMTD = N'87.0 (2.09%)', changeYTD = N'152.0 (3.66%)' WHERE id = 'steel20230217'
[2023-11-22T08:02:06.673+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Thép', lastUpdated = N'2023-02-20 00:00:00', price = N'4164.0', id = N'steel20230220', unit = N'CNY/T', change1D = N'9.0 (0.22%)', change5D = N'152.0 (3.65%)', change1M = N'119.0 (2.86%)', change3M = N'', change6M = N'', change1Y = N'', changeMTD = N'96.0 (2.31%)', changeYTD = N'161.0 (3.87%)' WHERE id = 'steel20230220'
[2023-11-22T08:02:06.679+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Thép', lastUpdated = N'2023-02-21 00:00:00', price = N'4215.0', id = N'steel20230221', unit = N'CNY/T', change1D = N'51.0 (1.21%)', change5D = N'209.0 (4.96%)', change1M = N'152.0 (3.61%)', change3M = N'', change6M = N'', change1Y = N'', changeMTD = N'147.0 (3.49%)', changeYTD = N'212.0 (5.03%)' WHERE id = 'steel20230221'
[2023-11-22T08:02:06.685+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Thép', lastUpdated = N'2023-02-22 00:00:00', price = N'4231.0', id = N'steel20230222', unit = N'CNY/T', change1D = N'16.0 (0.38%)', change5D = N'163.0 (3.85%)', change1M = N'123.0 (2.91%)', change3M = N'', change6M = N'', change1Y = N'', changeMTD = N'163.0 (3.85%)', changeYTD = N'228.0 (5.39%)' WHERE id = 'steel20230222'
[2023-11-22T08:02:06.691+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Thép', lastUpdated = N'2023-02-23 00:00:00', price = N'4252.0', id = N'steel20230223', unit = N'CNY/T', change1D = N'21.0 (0.49%)', change5D = N'170.0 (4.0%)', change1M = N'122.0 (2.87%)', change3M = N'576.0 (13.55%)', change6M = N'', change1Y = N'', changeMTD = N'184.0 (4.33%)', changeYTD = N'249.0 (5.86%)' WHERE id = 'steel20230223'
[2023-11-22T08:02:06.698+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Thép', lastUpdated = N'2023-02-24 00:00:00', price = N'4210.0', id = N'steel20230224', unit = N'CNY/T', change1D = N'-42.0 (-1.0%)', change5D = N'55.0 (1.31%)', change1M = N'85.0 (2.02%)', change3M = N'499.0 (11.85%)', change6M = N'', change1Y = N'', changeMTD = N'142.0 (3.37%)', changeYTD = N'207.0 (4.92%)' WHERE id = 'steel20230224'
[2023-11-22T08:02:06.704+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Thép', lastUpdated = N'2023-02-27 00:00:00', price = N'4193.0', id = N'steel20230227', unit = N'CNY/T', change1D = N'-17.0 (-0.41%)', change5D = N'29.0 (0.69%)', change1M = N'14.0 (0.33%)', change3M = N'502.0 (11.97%)', change6M = N'', change1Y = N'', changeMTD = N'125.0 (2.98%)', changeYTD = N'190.0 (4.53%)' WHERE id = 'steel20230227'
[2023-11-22T08:02:06.711+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Thép', lastUpdated = N'2023-02-28 00:00:00', price = N'4168.0', id = N'steel20230228', unit = N'CNY/T', change1D = N'-25.0 (-0.6%)', change5D = N'-47.0 (-1.13%)', change1M = N'41.0 (0.98%)', change3M = N'433.0 (10.39%)', change6M = N'', change1Y = N'', changeMTD = N'100.0 (2.4%)', changeYTD = N'165.0 (3.96%)' WHERE id = 'steel20230228'
[2023-11-22T08:02:06.717+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Thép', lastUpdated = N'2023-03-01 00:00:00', price = N'4200.0', id = N'steel20230301', unit = N'CNY/T', change1D = N'32.0 (0.76%)', change5D = N'-31.0 (-0.74%)', change1M = N'132.0 (3.14%)', change3M = N'424.0 (10.1%)', change6M = N'', change1Y = N'', changeMTD = N'0.0 (0.0%)', changeYTD = N'197.0 (4.69%)' WHERE id = 'steel20230301'
[2023-11-22T08:02:06.725+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Thép', lastUpdated = N'2023-03-02 00:00:00', price = N'4220.0', id = N'steel20230302', unit = N'CNY/T', change1D = N'20.0 (0.47%)', change5D = N'-32.0 (-0.76%)', change1M = N'185.0 (4.38%)', change3M = N'475.0 (11.26%)', change6M = N'', change1Y = N'', changeMTD = N'20.0 (0.47%)', changeYTD = N'217.0 (5.14%)' WHERE id = 'steel20230302'
[2023-11-22T08:02:06.731+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Thép', lastUpdated = N'2023-03-03 00:00:00', price = N'4245.0', id = N'steel20230303', unit = N'CNY/T', change1D = N'25.0 (0.59%)', change5D = N'35.0 (0.82%)', change1M = N'263.0 (6.2%)', change3M = N'484.0 (11.4%)', change6M = N'', change1Y = N'', changeMTD = N'45.0 (1.06%)', changeYTD = N'242.0 (5.7%)' WHERE id = 'steel20230303'
[2023-11-22T08:02:06.738+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Thép', lastUpdated = N'2023-03-06 00:00:00', price = N'4206.0', id = N'steel20230306', unit = N'CNY/T', change1D = N'-39.0 (-0.93%)', change5D = N'13.0 (0.31%)', change1M = N'221.0 (5.25%)', change3M = N'439.0 (10.44%)', change6M = N'', change1Y = N'', changeMTD = N'6.0 (0.14%)', changeYTD = N'203.0 (4.83%)' WHERE id = 'steel20230306'
[2023-11-22T08:02:06.743+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Thép', lastUpdated = N'2023-03-07 00:00:00', price = N'4220.0', id = N'steel20230307', unit = N'CNY/T', change1D = N'14.0 (0.33%)', change5D = N'52.0 (1.23%)', change1M = N'241.0 (5.71%)', change3M = N'432.0 (10.24%)', change6M = N'', change1Y = N'', changeMTD = N'20.0 (0.47%)', changeYTD = N'217.0 (5.14%)' WHERE id = 'steel20230307'
[2023-11-22T08:02:06.749+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Thép', lastUpdated = N'2023-03-08 00:00:00', price = N'4235.0', id = N'steel20230308', unit = N'CNY/T', change1D = N'15.0 (0.35%)', change5D = N'35.0 (0.83%)', change1M = N'251.0 (5.93%)', change3M = N'458.0 (10.81%)', change6M = N'', change1Y = N'', changeMTD = N'35.0 (0.83%)', changeYTD = N'232.0 (5.48%)' WHERE id = 'steel20230308'
[2023-11-22T08:02:06.755+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Thép', lastUpdated = N'2023-03-09 00:00:00', price = N'4255.0', id = N'steel20230309', unit = N'CNY/T', change1D = N'20.0 (0.47%)', change5D = N'35.0 (0.82%)', change1M = N'216.0 (5.08%)', change3M = N'463.0 (10.88%)', change6M = N'', change1Y = N'', changeMTD = N'55.0 (1.29%)', changeYTD = N'252.0 (5.92%)' WHERE id = 'steel20230309'
[2023-11-22T08:02:06.761+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Thép', lastUpdated = N'2023-03-10 00:00:00', price = N'4319.0', id = N'steel20230310', unit = N'CNY/T', change1D = N'64.0 (1.48%)', change5D = N'74.0 (1.71%)', change1M = N'298.0 (6.9%)', change3M = N'505.0 (11.69%)', change6M = N'', change1Y = N'', changeMTD = N'119.0 (2.76%)', changeYTD = N'316.0 (7.32%)' WHERE id = 'steel20230310'
[2023-11-22T08:02:06.767+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Thép', lastUpdated = N'2023-03-13 00:00:00', price = N'4342.0', id = N'steel20230313', unit = N'CNY/T', change1D = N'23.0 (0.53%)', change5D = N'136.0 (3.13%)', change1M = N'330.0 (7.6%)', change3M = N'442.0 (10.18%)', change6M = N'', change1Y = N'', changeMTD = N'142.0 (3.27%)', changeYTD = N'339.0 (7.81%)' WHERE id = 'steel20230313'
[2023-11-22T08:02:06.772+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Thép', lastUpdated = N'2023-03-14 00:00:00', price = N'4362.0', id = N'steel20230314', unit = N'CNY/T', change1D = N'20.0 (0.46%)', change5D = N'142.0 (3.26%)', change1M = N'356.0 (8.16%)', change3M = N'429.0 (9.83%)', change6M = N'', change1Y = N'', changeMTD = N'162.0 (3.71%)', changeYTD = N'359.0 (8.23%)' WHERE id = 'steel20230314'
[2023-11-22T08:02:06.778+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Thép', lastUpdated = N'2023-03-15 00:00:00', price = N'4343.0', id = N'steel20230315', unit = N'CNY/T', change1D = N'-19.0 (-0.44%)', change5D = N'108.0 (2.49%)', change1M = N'275.0 (6.33%)', change3M = N'433.0 (9.97%)', change6M = N'', change1Y = N'', changeMTD = N'143.0 (3.29%)', changeYTD = N'340.0 (7.83%)' WHERE id = 'steel20230315'
